seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
3,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.407964518045532
2,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4113526470123734
7,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.3963146692146549
0,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4380713036482945
5,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4186766325318526
1,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4399738702005338
4,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4204340096152026
10,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4110704497023498
14,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4674570690169327
6,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4118790005213208
11,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4156909445741941
8,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.3878069892141338
22,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.448835126193083
15,bernoulli,54,none,0.9,1.0,pca,none,,54,31.0,50,0.5,0.407038620133404
30,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.438529472302346
9,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,10,0.5,0.440930016776537
19,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4145927992016462
34,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4249994116666873
38,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4010535358142302
47,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4353355955855712
31,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,10,0.5,0.405531008576654
23,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4107407900450438
27,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4223213660108496
26,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4324248426657743
43,bernoulli,54,none,0.9,1.0,pca,none,,54,31.0,50,0.5,0.426014390163986
46,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4192230442209647
18,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4328375743667495
42,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.3872969379890542
39,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4041985470530497
35,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4063322094119933
12,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4047418255961281
48,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4254166853447342
40,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,5,0.5,0.3791255316411437
16,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4018104314770118
24,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4099817540598078
21,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4004608464884379
36,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4313113998158044
13,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4334925627988941
32,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.3723132924546457
45,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5,0.4331625779269497
37,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.3854434051345861
20,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.4188692250549512
28,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4256496751105387
25,bernoulli,54,none,0.9,1.0,pca,none,,54,31.0,10,0.5,0.3679892532241041
44,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4000684418835216
17,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4299161995969452
41,bernoulli,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5,0.424199341668981
33,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.3990599501191527
29,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.406292894739783
49,bernoulli,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5,0.4112393383916704
