seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
2,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5460755813953488,0.4858546115796927
3,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.4997224997224997,0.4929498490520307
1,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6110593641331346,0.4651781209891721
5,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6338909932659933,0.4396002120654
0,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5592592592592592,0.4987593846167187
4,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5358081152087185,0.520080963947604
6,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5911397345823576,0.4863106444867246
7,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,10,0.579248366013072,0.4676727313939726
22,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5957372466806428,0.4236014502714382
8,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.4882637628554144,0.4985029339067905
16,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5252583904308443,0.501245229560431
46,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5807909604519774,0.4318110099509477
18,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5658646451329378,0.4838772030846502
9,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5876639145216124,0.4907488004637724
14,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5136622042912158,0.4608985431825239
31,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.62041015625,0.4585367333029652
30,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5737915446653311,0.4178963179529485
47,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.4810036307053942,0.507164909014799
26,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5357359176256814,0.4785666769392696
19,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6938293806901202,0.3915746018411175
11,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.7084768659236744,0.3591379337404963
38,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.6590718479172492,0.3784630730113191
10,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,10,0.5092958505478714,0.4650147868697128
34,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.622610039866569,0.4165759007615707
27,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.5968546734384745,0.4734402137149803
35,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.4872398685651697,0.5246917728070605
43,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,50,0.5876494023904382,0.4243951862629828
42,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5404734631538755,0.4676547766043167
23,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,20,0.489540004893565,0.4976763225681374
15,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,50,0.5228208005985784,0.4776377975648229
39,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.628901775486827,0.3901895193719554
33,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.6069143348295292,0.4204028546522223
12,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.4778239778239778,0.5455995126825545
21,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5080472941299025,0.4943398085510057
48,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6574770258980785,0.3993862487510228
20,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,20,0.4955781885242465,0.5329844267325307
13,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.76403242147923,0.3432775306586987
28,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5545851528384279,0.5254213402147238
32,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6376109765940273,0.4245544573548425
44,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5712646504384886,0.4545012816997539
41,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.4709273182957393,0.564460912736542
45,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5688372093023256,0.4954137572269119
40,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.4715579710144927,0.5491895741164908
49,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6548828988068934,0.398035313940944
24,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6259437751004017,0.5084604091441965
17,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6910671462829736,0.3986559998021899
36,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.583523700742433,0.4856812031207265
25,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,20,0.5807446808510638,0.3934553035074202
29,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,10,0.5606436325563454,0.4435054689594832
37,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,5,0.5607638888888888,0.45861770918221717
