seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,raw,max,0.7288634986702083,0.4115775776550956
16,beta,1,max,1.0,raw,max,0.7337774101973759,0.4031773607123059
28,beta,1,max,1.0,raw,max,0.7269340991588632,0.4144875486065961
12,beta,1,max,1.0,raw,max,0.7554440402823736,0.3940900847712468
20,beta,1,max,1.0,raw,max,0.7197851502786857,0.3975693650872578
44,beta,1,max,1.0,raw,max,0.6852894524692216,0.4147251512787842
8,beta,1,max,1.0,raw,max,0.7302983471834806,0.4049931303666147
4,beta,1,max,1.0,raw,max,0.7223912623502787,0.4120234539985526
32,beta,1,max,1.0,raw,max,0.6710312369265096,0.4248485674064109
24,beta,1,max,1.0,raw,max,0.699850075979594,0.4138129760031936
36,beta,1,max,1.0,raw,max,0.6972373429084381,0.4219190963022425
48,beta,1,max,1.0,raw,max,0.6309766371892925,0.4409518308088293
40,beta,1,max,1.0,raw,max,0.7325322473743244,0.3970570116869201
1,beta,1,max,1.0,raw,max,0.714263791863571,0.4131200970172657
10,beta,1,max,1.0,raw,max,0.7244088245681051,0.4028473822240773
2,beta,1,max,1.0,raw,max,0.7185737930260612,0.4024543425034365
5,beta,1,max,1.0,raw,max,0.7553631508448043,0.3794827352574685
37,beta,1,max,1.0,raw,max,0.7328465147245534,0.4034079024777265
30,beta,1,max,1.0,raw,max,0.7016815810844578,0.4309869364708089
13,beta,1,max,1.0,raw,max,0.7446506309355521,0.4030414938377994
42,beta,1,max,1.0,raw,max,0.7215341368242879,0.4115599816548687
23,beta,1,max,1.0,raw,max,0.7158993389461265,0.4019442491505999
22,beta,1,max,1.0,raw,max,0.6951742901346604,0.42095778681885
6,beta,1,max,1.0,raw,max,0.6993952337806159,0.4180141852095998
38,beta,1,max,1.0,raw,max,0.7136234339930013,0.4039422474800104
45,beta,1,max,1.0,raw,max,0.7459844330178512,0.3929492088601142
3,beta,1,max,1.0,raw,max,0.7238636084122494,0.4085265525571734
29,beta,1,max,1.0,raw,max,0.7363839049373642,0.4043673578274241
47,beta,1,max,1.0,raw,max,0.773942445883591,0.3801083716406206
15,beta,1,max,1.0,raw,max,0.7197200876998808,0.4143025404233248
7,beta,1,max,1.0,raw,max,0.7951839673693979,0.3781628542465958
18,beta,1,max,1.0,raw,max,0.765941730365835,0.3981347523307765
34,beta,1,max,1.0,raw,max,0.7387527583113073,0.4000072039015089
43,beta,1,max,1.0,raw,max,0.7215867152464482,0.4108398553563999
14,beta,1,max,1.0,raw,max,0.6643778741295494,0.4305708734631429
49,beta,1,max,1.0,raw,max,0.7238855235953426,0.4160914642981715
17,beta,1,max,1.0,raw,max,0.7324039780521262,0.4131014304716451
31,beta,1,max,1.0,raw,max,0.7696137302289415,0.3787346677540985
27,beta,1,max,1.0,raw,max,0.6602790425699961,0.435057960107344
39,beta,1,max,1.0,raw,max,0.7586866933848613,0.3836135462918348
33,beta,1,max,1.0,raw,max,0.7293320080903594,0.405775581793256
46,beta,1,max,1.0,raw,max,0.7340518727022061,0.4046985823538825
11,beta,1,max,1.0,raw,max,0.7300390738532591,0.4120198374018643
35,beta,1,max,1.0,raw,max,0.7714758495432512,0.387478073330377
19,beta,1,max,1.0,raw,max,0.7206991210184062,0.4033338900074913
25,beta,1,max,1.0,raw,max,0.6684880086860543,0.4253686252926804
9,beta,1,max,1.0,raw,max,0.7406765988018119,0.3979072595486289
26,beta,1,max,1.0,raw,max,0.6909165012733942,0.4189031086184604
41,beta,1,max,1.0,raw,max,0.7150374582487168,0.4103118782881292
21,beta,1,max,1.0,raw,max,0.7090637730018261,0.4126035610882479
