seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,max,0.6784916019455692,0.4506261257840087
9,beta,1,max,1.0,1.0,raw,max,0.7134637864692417,0.4257475813406642
8,beta,1,max,1.0,1.0,raw,max,0.6990244363086937,0.4401866809155438
20,beta,1,max,1.0,1.0,raw,max,0.6867727857999578,0.4287816295690214
40,beta,1,max,1.0,1.0,raw,max,0.6943544789436118,0.4277609202887754
12,beta,1,max,1.0,1.0,raw,max,0.736087490632603,0.4088793177876708
48,beta,1,max,1.0,1.0,raw,max,0.573049489125239,0.4841154079693574
4,beta,1,max,1.0,1.0,raw,max,0.6785715764199372,0.4422239140320982
32,beta,1,max,1.0,1.0,raw,max,0.623778413052573,0.4615627186541597
44,beta,1,max,1.0,1.0,raw,max,0.6666790847659458,0.4428220172847312
36,beta,1,max,1.0,1.0,raw,max,0.6752614003590665,0.4411635448979221
24,beta,1,max,1.0,1.0,raw,max,0.6870051150548139,0.4348733252755966
16,beta,1,max,1.0,1.0,raw,max,0.7130004247043834,0.4192516745065859
28,beta,1,max,1.0,1.0,raw,max,0.7198943036784826,0.4337780363217908
1,beta,1,max,1.0,1.0,raw,max,0.6738744349702075,0.4505627140431472
35,beta,1,max,1.0,1.0,raw,max,0.7421335770574757,0.4113569577392005
29,beta,1,max,1.0,1.0,raw,max,0.7255949733937155,0.4239746403037893
7,beta,1,max,1.0,1.0,raw,max,0.7646991223150162,0.3992344422065069
3,beta,1,max,1.0,1.0,raw,max,0.6684011806665847,0.4537780429644535
49,beta,1,max,1.0,1.0,raw,max,0.6788616331254803,0.4445783687351301
19,beta,1,max,1.0,1.0,raw,max,0.6894622093023256,0.4258916869123158
27,beta,1,max,1.0,1.0,raw,max,0.6007510925864854,0.4740181053814221
43,beta,1,max,1.0,1.0,raw,max,0.6641872138284165,0.4570056549469471
37,beta,1,max,1.0,1.0,raw,max,0.7267677334613281,0.4175379128002662
31,beta,1,max,1.0,1.0,raw,max,0.7359125287680125,0.4092183971075784
41,beta,1,max,1.0,1.0,raw,max,0.6627467674964972,0.4510627053032918
39,beta,1,max,1.0,1.0,raw,max,0.7070654118657411,0.4229475445429084
23,beta,1,max,1.0,1.0,raw,max,0.6932527422398241,0.4289124868804562
25,beta,1,max,1.0,1.0,raw,max,0.6300246244841157,0.4580233150371855
14,beta,1,max,1.0,1.0,raw,max,0.6225804756273814,0.4674626793473909
21,beta,1,max,1.0,1.0,raw,max,0.6576193987919652,0.4477014209266354
11,beta,1,max,1.0,1.0,raw,max,0.7022333762708713,0.431630233708613
5,beta,1,max,1.0,1.0,raw,max,0.7322601185383715,0.40272925713115
33,beta,1,max,1.0,1.0,raw,max,0.6723764808247082,0.4410818815509527
45,beta,1,max,1.0,1.0,raw,max,0.7093714073020133,0.4345061351235435
13,beta,1,max,1.0,1.0,raw,max,0.6977321523192772,0.4401580581925816
15,beta,1,max,1.0,1.0,raw,max,0.6947221299897754,0.4403039283270066
22,beta,1,max,1.0,1.0,raw,max,0.6563448234543667,0.4497982599459262
47,beta,1,max,1.0,1.0,raw,max,0.7442514057120938,0.3998999776059903
26,beta,1,max,1.0,1.0,raw,max,0.6767095745402253,0.4408625064071425
6,beta,1,max,1.0,1.0,raw,max,0.7022633789245084,0.4365154666727616
30,beta,1,max,1.0,1.0,raw,max,0.674207817966017,0.4493900304251684
18,beta,1,max,1.0,1.0,raw,max,0.7344740829333738,0.4224711374152878
34,beta,1,max,1.0,1.0,raw,max,0.710981413225345,0.4250293356924769
10,beta,1,max,1.0,1.0,raw,max,0.6940413384360729,0.4261884929098861
2,beta,1,max,1.0,1.0,raw,max,0.698298275769732,0.4212774884398609
46,beta,1,max,1.0,1.0,raw,max,0.7133193670534619,0.4305447956077215
17,beta,1,max,1.0,1.0,raw,max,0.6527681755829904,0.457163652983196
38,beta,1,max,1.0,1.0,raw,max,0.6601244453116178,0.4420701494627009
42,beta,1,max,1.0,1.0,raw,max,0.7078387730877349,0.4323863151836448
