seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,bernoulli,54,none,1.0,0.05,raw,54,0.6175882153009515,0.4034111714950519
0,bernoulli,54,none,1.0,0.05,raw,54,0.5693726512217248,0.4340298495773034
12,bernoulli,54,none,1.0,0.05,raw,54,0.5736963434022258,0.4199606234393446
4,bernoulli,54,none,1.0,0.05,raw,54,0.5672012886958958,0.4345776503725642
20,bernoulli,54,none,1.0,0.05,raw,54,0.6549950650792672,0.3972546091118413
16,bernoulli,54,none,1.0,0.05,raw,54,0.5676939058171745,0.4330612727756319
24,bernoulli,54,none,1.0,0.05,raw,54,0.6087786944045911,0.45197816942569
8,bernoulli,54,none,1.0,0.05,raw,54,0.5874436794599176,0.4156550962981183
28,bernoulli,54,none,1.0,0.05,raw,54,0.637403210576015,0.4316274028151087
36,bernoulli,54,none,1.0,0.05,raw,54,0.6034199555103784,0.412553881969688
32,bernoulli,54,none,1.0,0.05,raw,54,0.5732784657203261,0.3928740036430189
45,bernoulli,54,none,1.0,0.05,raw,54,0.6244336444255121,0.4320818342013027
49,bernoulli,54,none,1.0,0.05,raw,54,0.645939393939394,0.3960903069762218
40,bernoulli,54,none,1.0,0.05,raw,54,0.5641925995544417,0.4025886679064093
1,bernoulli,54,none,1.0,0.05,raw,54,0.584761837355793,0.4328398120952445
22,bernoulli,54,none,1.0,0.05,raw,54,0.604261703874154,0.4341520546902858
2,bernoulli,54,none,1.0,0.05,raw,54,0.6195779508611955,0.3944878884838689
7,bernoulli,54,none,1.0,0.05,raw,54,0.6028045588047504,0.3995280208166235
14,bernoulli,54,none,1.0,0.05,raw,54,0.6243251839266135,0.3903927112376266
5,bernoulli,54,none,1.0,0.05,raw,54,0.5235389729785387,0.4343841839924074
13,bernoulli,54,none,1.0,0.05,raw,54,0.5726647177252544,0.4297197849976109
9,bernoulli,54,none,1.0,0.05,raw,54,0.6180489864864865,0.4024848875620589
15,bernoulli,54,none,1.0,0.05,raw,54,0.6446021440434848,0.4036992212080135
3,bernoulli,54,none,1.0,0.05,raw,54,0.5658495083497718,0.4160589992495681
21,bernoulli,54,none,1.0,0.05,raw,54,0.6201400191170012,0.3923893564835876
18,bernoulli,54,none,1.0,0.05,raw,54,0.6366353125612386,0.3942554189506735
25,bernoulli,54,none,1.0,0.05,raw,54,0.5858156028368794,0.4375304994851195
29,bernoulli,54,none,1.0,0.05,raw,54,0.6031692916313449,0.4294187225336014
17,bernoulli,54,none,1.0,0.05,raw,54,0.595117615384048,0.4281135689817381
6,bernoulli,54,none,1.0,0.05,raw,54,0.620284135753749,0.4326735001331998
30,bernoulli,54,none,1.0,0.05,raw,54,0.6086748628344045,0.4013304681989877
23,bernoulli,54,none,1.0,0.05,raw,54,0.577515128050704,0.4420926319166689
47,bernoulli,54,none,1.0,0.05,raw,54,0.6051906074721931,0.3905406097806967
46,bernoulli,54,none,1.0,0.05,raw,54,0.5663636363636364,0.4090144841315626
43,bernoulli,54,none,1.0,0.05,raw,54,0.5883240899599675,0.437161774686235
31,bernoulli,54,none,1.0,0.05,raw,54,0.6102757910706545,0.382683634963852
10,bernoulli,54,none,1.0,0.05,raw,54,0.5246249257278669,0.4228044267773196
27,bernoulli,54,none,1.0,0.05,raw,54,0.5928516274649561,0.4145479775054259
11,bernoulli,54,none,1.0,0.05,raw,54,0.5919942473633748,0.422484099467003
33,bernoulli,54,none,1.0,0.05,raw,54,0.5640920355002305,0.4263427951071993
38,bernoulli,54,none,1.0,0.05,raw,54,0.5708540976090077,0.4498275114986313
39,bernoulli,54,none,1.0,0.05,raw,54,0.633136545683837,0.4222971076062781
44,bernoulli,54,none,1.0,0.05,raw,54,0.5892991205491206,0.3823423417863997
37,bernoulli,54,none,1.0,0.05,raw,54,0.5954907353270247,0.4263674873634084
34,bernoulli,54,none,1.0,0.05,raw,54,0.6160874698424105,0.4078527160341778
48,bernoulli,54,none,1.0,0.05,raw,54,0.6033409776035213,0.4017221964477219
19,bernoulli,54,none,1.0,0.05,raw,54,0.5622397854773834,0.4241637557828557
41,bernoulli,54,none,1.0,0.05,raw,54,0.6056205000395601,0.3801314415541147
35,bernoulli,54,none,1.0,0.05,raw,54,0.5435887195189598,0.4238876793150992
26,bernoulli,54,none,1.0,0.05,raw,54,0.634365839227604,0.41866545677782185
