seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,32,0.9,raw,32,0.6417175726379112,0.4397487239602265
3,bernoulli,1,32,0.9,raw,32,0.652973524163298,0.4508703471018518
15,bernoulli,1,32,0.9,raw,32,0.6951569784140871,0.4284099660716835
30,bernoulli,1,32,0.9,raw,32,0.6362010380225956,0.4394550408215618
42,bernoulli,1,32,0.9,raw,32,0.708820977174118,0.4205181590081764
47,bernoulli,1,32,0.9,raw,32,0.6332899622595568,0.4449028004349595
27,bernoulli,1,32,0.9,raw,32,0.6766478128641673,0.4296420853630185
39,bernoulli,1,32,0.9,raw,32,0.6518342654145123,0.4521292564986939
46,bernoulli,1,32,0.9,raw,32,0.6553514739229025,0.4435792621371018
43,bernoulli,1,32,0.9,raw,32,0.6329438937083807,0.4346351318023217
35,bernoulli,1,32,0.9,raw,32,0.6591380444129699,0.4482728370044594
26,bernoulli,1,32,0.9,raw,32,0.6143805712206659,0.4437819328370007
31,bernoulli,1,32,0.9,raw,32,0.6579760174418604,0.4476223651517623
22,bernoulli,1,32,0.9,raw,32,0.6687418555427505,0.4294931492397891
14,bernoulli,1,32,0.9,raw,32,0.6557823178817598,0.4433427883188045
10,bernoulli,1,32,0.9,raw,32,0.5991470666156428,0.4726526875006982
23,bernoulli,1,32,0.9,raw,32,0.6151331018518519,0.4566899027476019
19,bernoulli,1,32,0.9,raw,32,0.6881386794857788,0.4187800652827589
18,bernoulli,1,32,0.9,raw,32,0.6829118977907904,0.4372126793853359
38,bernoulli,1,32,0.9,raw,32,0.6622223491120882,0.4433748519817629
7,bernoulli,1,32,0.9,raw,32,0.6396053848525332,0.4309273258969506
11,bernoulli,1,32,0.9,raw,32,0.6066928854875283,0.4578942522088501
6,bernoulli,1,32,0.9,raw,32,0.6608862706785555,0.4452688798119824
2,bernoulli,1,32,0.9,raw,32,0.617684416218857,0.4485411799927708
34,bernoulli,1,32,0.9,raw,32,0.5976384863915981,0.4629715474533757
20,bernoulli,1,32,0.9,raw,32,0.6693548387096775,0.4293790577192849
1,bernoulli,1,32,0.9,raw,32,0.5969499388963286,0.4555618433095192
36,bernoulli,1,32,0.9,raw,32,0.6030786987963159,0.4454182281799826
44,bernoulli,1,32,0.9,raw,32,0.6443728176201988,0.4419743586984545
24,bernoulli,1,32,0.9,raw,32,0.5867727605986113,0.465445009428392
48,bernoulli,1,32,0.9,raw,32,0.6551262533466324,0.4305943196887663
4,bernoulli,1,32,0.9,raw,32,0.6533823025745288,0.4444231890854219
16,bernoulli,1,32,0.9,raw,32,0.6399569282487657,0.438901597538507
40,bernoulli,1,32,0.9,raw,32,0.6246907272926322,0.4490514692572375
32,bernoulli,1,32,0.9,raw,32,0.6310931677018634,0.4523245054641303
8,bernoulli,1,32,0.9,raw,32,0.6714803252784523,0.4375835236793723
12,bernoulli,1,32,0.9,raw,32,0.652465450357619,0.444137059233484
28,bernoulli,1,32,0.9,raw,32,0.6031649376591937,0.4644256602926407
49,bernoulli,1,32,0.9,raw,32,0.6611758156751324,0.4466935543014559
17,bernoulli,1,32,0.9,raw,32,0.6314766106680243,0.4507151517223867
25,bernoulli,1,32,0.9,raw,32,0.6352125008419209,0.4405376530368862
21,bernoulli,1,32,0.9,raw,32,0.6852504295252386,0.4329958565196568
41,bernoulli,1,32,0.9,raw,32,0.6409943629530852,0.4382749574042932
45,bernoulli,1,32,0.9,raw,32,0.6226240532460628,0.4551440506363268
13,bernoulli,1,32,0.9,raw,32,0.6367856129017408,0.4413634591755825
9,bernoulli,1,32,0.9,raw,32,0.6591664657358087,0.4455053012481111
37,bernoulli,1,32,0.9,raw,32,0.6002616626794258,0.4546252276850317
29,bernoulli,1,32,0.9,raw,32,0.6418640427261117,0.4425159110964105
5,bernoulli,1,32,0.9,raw,32,0.6353826304699667,0.4475155927296392
33,bernoulli,1,32,0.9,raw,32,0.6273514688674868,0.4454484698530612
