seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
42,beta,1,4,0.1,raw,4,0.3333333333333333,0.4192930614510532
0,beta,1,4,0.1,raw,4,0.5833333333333334,0.4997964385031314
43,beta,1,4,0.1,raw,4,0.6666666666666667,0.4382613063633342
9,beta,1,4,0.1,raw,4,0.6,0.4807975853298013
35,beta,1,4,0.1,raw,4,0.6190476190476191,0.6067911289297139
7,beta,1,4,0.1,raw,4,0.76,0.6971203308031183
2,beta,1,4,0.1,raw,4,0.5625,0.4577345205561675
21,beta,1,4,0.1,raw,4,0.4583333333333333,0.4744661374053149
18,beta,1,4,0.1,raw,4,0.4583333333333333,0.4782490201681801
29,beta,1,4,0.1,raw,4,0.5833333333333334,0.4317759996326743
46,beta,1,4,0.1,raw,4,0.5,0.7186775170971558
1,beta,1,4,0.1,raw,4,0.3333333333333333,0.5038725967406694
33,beta,1,4,0.1,raw,4,0.5416666666666667,0.5603249672195751
13,beta,1,4,0.1,raw,4,0.625,0.6331394904870609
10,beta,1,4,0.1,raw,4,0.96,0.4679111126796276
17,beta,1,4,0.1,raw,4,0.5,0.3587277430099901
25,beta,1,4,0.1,raw,4,0.5833333333333334,0.529930439378879
5,beta,1,4,0.1,raw,4,0.1904761904761904,0.5621055173443299
41,beta,1,4,0.1,raw,4,0.4,0.4759085185894709
19,beta,1,4,0.1,raw,4,0.75,0.4753311069816697
15,beta,1,4,0.1,raw,4,0.1111111111111111,0.2863061009116425
32,beta,1,4,0.1,raw,4,0.4761904761904762,0.5244089762123132
14,beta,1,4,0.1,raw,4,0.5833333333333333,0.6072269384481764
39,beta,1,4,0.1,raw,4,0.2857142857142857,0.3895778735521129
26,beta,1,4,0.1,raw,4,0.8,0.6700578112356793
37,beta,1,4,0.1,raw,4,0.7142857142857143,0.4715909380771758
34,beta,1,4,0.1,raw,4,0.4583333333333333,0.41873610103372
38,beta,1,4,0.1,raw,4,0.3333333333333333,0.3659799890259044
8,beta,1,4,0.1,raw,4,0.1111111111111111,0.3470887470662719
30,beta,1,4,0.1,raw,4,0.6666666666666666,0.5565892781450709
44,beta,1,4,0.1,raw,4,0.8541666666666667,0.5864609986465444
22,beta,1,4,0.1,raw,4,0.5,0.5187074540397102
31,beta,1,4,0.1,raw,4,0.4375,0.4075475475152312
16,beta,1,4,0.1,raw,4,0.7083333333333334,0.4881331867796531
47,beta,1,4,0.1,raw,4,0.7142857142857143,0.4530616748890183
11,beta,1,4,0.1,raw,4,0.375,0.5410995142930121
6,beta,1,4,0.1,raw,4,0.7083333333333333,0.4338119232872978
20,beta,1,4,0.1,raw,4,0.5833333333333334,0.5318765311661767
12,beta,1,4,0.1,raw,4,0.7916666666666667,0.5682629637861076
48,beta,1,4,0.1,raw,4,0.1428571428571428,0.5300663496268311
45,beta,1,4,0.1,raw,4,0.5,0.2899379104295586
27,beta,1,4,0.1,raw,4,0.4,0.6962912239800887
23,beta,1,4,0.1,raw,4,0.4444444444444444,0.3075133860008284
3,beta,1,4,0.1,raw,4,0.875,0.4003682572234412
36,beta,1,4,0.1,raw,4,0.2916666666666666,0.4756073369219031
24,beta,1,4,0.1,raw,4,0.5416666666666667,0.5453879164871788
28,beta,1,4,0.1,raw,4,0.52,0.6570612570570267
40,beta,1,4,0.1,raw,4,0.7083333333333333,0.4820560659144628
49,beta,1,4,0.1,raw,4,1.0,0.6718604064066203
4,beta,1,4,0.1,raw,4,0.25,0.4521559514848785
